video_id,title,description,channel,published_at,duration,views,likes,comments,channel_id,category_id,language
0VZKErFLCkU,Unboxing Review Testing of Diecast Models of Mahindra Thar Roxx | Off-Roading | Auto Legends |,"In this video I have done testing of the 1:28 scale model of Mahindra Thar Roxx. Considering the price of this model, it is really value for money as it has very fine details resembling the 1:1 Mahindra Thar Roxx to the great extent.  

In this video we have tried to give the off-roading of scale models of Mahindra Thar a realistic touch by passing it through various natural and rough tracks. The video has been taken in the foot hills of Himalayas.

This video is just for the entertainment of diecast model car enthusiasts. Hope you enjoy watching the video. Please do like and share the video if you like watching it and subscribe our channel for more such videos. Thanks for watching.

Follow us here :- 
Facebook https://www.facebook.com/Auto-Legends-213073472922511/

Instagram https://www.instagram.com/sydney_legends/

Related videos :-
Race Between Mahindra XUV 500 Toy Car & Mahindra Thar Toy Car | Kids Play | Toy Cars Racing |
https://youtu.be/BOwSzAAOQQI

Off-roading by 1:32 Scale Diecast Model of Mahindra Thar | 4x4 | Model Cars | Offroad | Diecast Cars | Auto Legends

#autolegends   
#diecastcars   
#mahindra   
#thar   
#mahindrathar   
#offroad  
#tharrox",Auto Legends,2026-01-10T05:30:01Z,PT2M18S,428910,567,9,UCdrxGFWO1c8IjEywoROpuhg,24,hi
WGo4rr2ndDA,Les voitures sans permis sont-elles DANGEREUSE ?  (crash-test),"Hellooooo les zamiiiiiis !!!!
Vous nous l'avez beaucoup demandé donc on l'a fait !! En plus on va péter une mais 2 Ami !! Le résultat est choquant ! Je te laisse découvrir ça
Accroches-toi c'est parti !!!😜

Nous retrouver sur:
 -Instagram: https://www.instagram.com/pascal_dragotto/
 -Facebook: https://www.facebook.com/dragottopascal 
-Twitter: https://www.twitter.com/pascaldragotto 
-TikTok: https://www.tiktok.com/@pascaldragotto?lang=fr 

Crédit: 
Pascal DRAGOTTO
Laurence DRAGOTTO
Cameraman: Yann Poirier
Montage et Technique: Erwann FRADIN 
Musique : Nosoundprod by Mr.Nobody",Pascal DRAGOTTO,2026-01-09T19:00:57Z,PT19M32S,117691,5062,624,UCauJnDkTU7AiGSfI1JrINog,24,fr
FW28OxtbAvo,White Pocoyo🔥#Pocoyo#bmw#bmw#cars#carlover#caredit#luxurycars#shorts#automobile#viral#success#money,"Badass Edit 💯 🔥 👍 

White Pocoyo Dance Edit 💯 🔥 ☠️ 

Wait For End 🔚 🔥 ☠️ 

If you like to watch my content..
then...
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝



If You Like BMW Then Like And Subscribe This Channel 💯💵🔥👍

#hungergamestiktok BMW Is Perfection.#BMW#Luxury#edit#caredit#carshorts#caredit4k#bulun#biel#millionairemindset#tf2edit#rinkujha#truedialogue#marriageproposals#sanjubaba#marriagecentre#bmw#edit#caredit#drift#samayranarula#husnarasiddiqui#hungergamestiktok#squeezygirl#find#tiktokgame#brazilianphonk#gataonlyringtone#usa #caredit #bmw#pocoyo#pocoyodance 

BMW Edit Keywords-

BMW edit

BMW cinematic edit

BMW drift edit

BMW car edit

BMW slow motion edit

BMW aesthetic edit

BMW POV edit

BMW exhaust sound edit

BMW M series edit

BMW tuning edit

BMW cinematic reel

BMW car montage

BMW turbo edit

BMW stance edit

BMW luxury edit

BMW 4K edit

BMW racing edit

BMW drift feels

BMW power unleashed

POV: driving a BMW

BMW adrenaline rush

when BMW hits the road

that BMW sound

BMW road beast

BMW throttle therapy

BMW motion art

BMW perfection on wheels

cinematic BMW moments

aesthetic BMW motion

the beauty of BMW

BMW drive in slow motion

timeless BMW edit

BMW vibes in 4K

under the city lights - BMW

BMW reflections

behind the wheel - BMW

BMW pure emotion

BMW moments

BMW cinematic drive

BMW passion

The sound of BMW

BMW in motion

Pure BMW vibes

BMW lifestyle

BMW dream machine

BMW on the streets

BMW night ride

Feel the BMW power

BMW engine symphony

BMW real drive

BMW city lights

BMW focus edit

BMW heartbeat

BMW journey

One with the BMW

BMW soul drive

BMW story

Trending BMW Hashtags-

#BMW#BMWedit#BMWcar#BMWreels#BMWlife#BMWlove#BMWnation#BMWfans#BMWdrift#BMWpower#BMWgram#BMWmseries#BMWclub#BMWlovers#BMWfamily#BMWcarspotting#BMWaesthetic#BMWstance

If You Are New Here Then Like And Subscribe This Channel For More Cars Videos 🥰👍",𝐄𝐋𝐈𝐓𝐄 𝐓𝐎𝐑𝐐𝐔𝐄 💯🔥,2025-11-24T06:52:24Z,PT11S,355251,0,135,UCep2-tZJleE0wCN9UeuyHoQ,2,en
3wH2SJghIgk,Tata Sierra 🔥#new #tatasierra2025 #tatamotors #tatasierra #automobile#thar #tata #scorpio #lol,,G O D,2026-01-23T00:11:19Z,PT21S,23197,161,8,UCWpzYqqtUS5kt5DPxRzd3GQ,2,hi
iZqoklI4q7w,Crash test d'une voiture sans permis,"MMA a organisé le premier crash test de voiture sans permis afin de sensibiliser les jeunes conducteurs aux dangers réels de ces véhicules fragiles.

Cette opération fait suite à un chiffre alarmant de décès d'usagers : 34  en 2024, soit +48% en un an. Le crash test, réalisé par le pilote professionnel Pascal Dragotto, démontre la vulnérabilité de ces voiturettes lors d'un choc à 50 km/h. Guillaume Wirth, chargé de la prévention des risques routiers chez MMA, rappelle que des voitures sans permis sont aujourd'hui conduites par des 14-18 ans, avec seulement 8 heures de formation.

Comme le rappelle Pascal ""une voiture sans permis n'est pas un jouet"". Respect du code de la route, port de la ceinture et vigilance accrue sont essentiels pour partager la route en sécurité.",MMA assurances,2025-12-11T17:51:32Z,PT3M29S,378322,0,0,UCHJmWWEJ4HFtis1MWxgbwfg,27,fr
Bvs2H0Krn3Y,VTECH : Les voitures les PLUS DANGEREUSES ( encore ),"Téléchargez REVOLUT gratuitement avec le lien 👉 https://get.revolut.com/z4lF/Sylvain pour débloquer les 20 € et participer au tirage au sort pour gagner 10 000 € (voir conditions générales)
Collaboration commerciale

--------------------------------------------------

Vous pouvez vous abonner en cliquant sur "" S'abonner "" et commenter en mettant un commentaire dans l'onglet "" commentaires "" 

📲 INSTAGRAM    https://www.instagram.com/sylvain_lyve/
📲 TWITTER          https://twitter.com/SylvainLyve
📲 BESTOF         https://www.youtube.com/channel/UCd26XTdCltsEpyvZmmGW9Aw

Montage : Hugo Cuocolo et Thibault Iacolare
Montage sponso : Romain Desveaux
Vignette : Quentin Legac

📩 MAIL : contactsylvainlyve@gmail.com

Offre spéciale avec NordVPN le sang : https://nordvpn.com/yugioh

Gros bisous

#VOITUREDANGEREUSES #CARRERAGT #CRASH",Sylvain Lyve,2025-12-04T17:15:03Z,PT26M30S,1771773,104350,2879,UCB9gfNOymNLIm5J8lf4MhtA,2,fr
xwfJ2TalgpM,"Clean The Sports Car, Keep It!","We competed in a satisfying sports car cleaning competition! If you clean your car better, you can keep it!

BUY THE MERCH! 👉 https://staywild.co/

SUBSCRIBE!
Stay Wild Gaming: ‪@StayWild-Gaming 
Stay Wild Reacts: ‪@StayWild-Reacts 
Ben Azelart: ‪@BenAzelart 
Cam Huff: ‪@CamHuff 
Vlad and Chris: ‪@vladandchris1 

NEW VIDEOS EVERY WEEK!!

subscribe:)",Stay Wild,2025-11-09T16:57:04Z,PT32M6S,28934301,258714,8743,UClQ3NafOy_42dJ0toK3QUKw,24,en
WJLtZKX3PsU,Tractor Power Video 🤯 ##subscribe #experimnent #viralvideo #excavator #automobile,Tractor Power Video 🤯 ##subscribe #experimnent #viralvideo #excavator #automobile,TRACTOR LIFE 005,2026-01-23T02:00:47Z,PT25S,7839,61,0,UCC_E3ktBi-Cd8UvUseTjttw,22,hi
BkPhGKGOMyU,Neuheiten in 2026 - Alex auf der Automesse in Brüssel | auto mobil,"*auto mobil - Das VOX Automagazin* – weitere spannende Folgen könnt ihr jetzt auf RTL+ streamen 👉 https://plus.rtl.de/video-tv/shows/auto-mobil-das-vox-automagazin-353926?utm_source=youtube&utm_medium=editorial&utm_campaign=beschreibung&utm_term=automobil

Alex Bloch war auf der Brussels Motor Show 2026 und nimmt euch mit auf einen Rundgang über die Messe. Spannende Neuheiten, beeindruckende Fahrzeuge und aktuelle Trends der Automobilbranche! Hier seht ihr exklusive Eindrücke. Welches Auto interessiert euch besonders?

📅 Darauf kannst du dich jede Woche freuen:
Jeden Dienstag, Donnerstag und Sonntag erwarten dich neue, spannende Reportagen, Tests und Geschichten rund um die faszinierende Welt des Automobils.

✨ Was dich auf unserem Kanal erwartet:
• Aktuelle Autotests: Wir nehmen die neuesten Modelle unter die Lupe und zeigen ihre Stärken und Schwächen! 🚙
• Ratgeber & Tipps: Praktische Hinweise zu Kauf, Pflege und Technik – damit du immer bestens informiert bist. 🛠️
• Fesselnde Reportagen: Echte Geschichten von Menschen und ihren Autos, die bewegen und inspirieren.

🔔 Verpasst keine Updates – abonniert unseren Kanal und aktiviert die Glocke, um über alle neuen Videos informiert zu werden! 👉 https://www.youtube.com/@VOX-automobil?sub_confirmation=1 

📱 Folgt uns auf Social Media:
Facebook: https://www.facebook.com/automobilvox
Instagram: http://www.instagram.com/automobil_vox 
TikTok: https://www.tiktok.com/@automobil_vox 

auto mobil auf www.vox.de: https://www.vox.de/cms/sendungen/auto-mobil.html?utm_source=youtube&utm_medium=editorial&utm_campaign=beschreibung&utm_term=automobil

▬ Infos zum Format ▬▬▬▬▬▬▬▬▬▬▬▬
auto mobil ist ein wöchentliches Automagazin auf RTL+, das seit dem 6. Januar 2008 ausgestrahlt wird und als Nachfolger von auto motor und sport tv gilt. Moderiert von Alexander Bloch und Andreas Jancke, behandelt die Show aktuelle Themen, spannende Fahrzeugreviews, praxisnahe Reifentests und die neuesten Autotrends. 
*Die Sendung läuft jeden Sonntag um 17:00 Uhr bei VOX und ist im Anschluss jederzeit online auf RTL+ als Stream verfügbar.*
Regelmäßige Rubriken wie Die Autodoktoren, Recht so und Unfallakte bieten wertvolle Einblicke in Fahrzeugfunktionen, rechtliche Entwicklungen und Unfallanalysen. Mit dem Testfachmann Albert Königshausen und Rennfahrer Lance David Arnold an Bord ist auto mobil eine umfassende Informationsquelle für Autoenthusiasten.

#automobil #rtlplus #vox #fahrbericht #voxautomobil #porsche #vw #mercedes #dieautodoktoren #blocherklärt #brusselsmotorshow #opel #opelastra #leapmotor #b03 #b03X #b10 #citroen #brusselsmotorshow2026 #brussels #kia #mazda #mazda #mazdacx-6e #mazda6e #mazda6 #peugeot #peugeot408 #peugeot208 #peugeot208gti #gti #zeekr #zeekr7gt #zeekr7x #hyundai #kia #hyundaistaria #hyundaistariaelectric #electricvehicle #electricdrive",auto mobil – das VOX-Automagazin,2026-01-18T17:10:00Z,PT13M57S,78208,1301,161,UCpEgkw27j9lk1h-wRhE2CQQ,2,de-DE
zSsKshmhEzg,HÄNDLER VERZWEIFELN! Diese 10 Autos will NIEMAND kaufen!,"HÄNDLER VERZWEIFELN! Diese 10 Autos will NIEMAND kaufen!

🚗 Auf deutschen Autohöfen stapeln sich die Ladenhüter! Trotz Rabatten von bis zu 15.000 Euro bleiben diese Neufahrzeuge stehen. Von überteuerten Elektro-SUVs über vergessene Plug-in-Hybride bis hin zu Limousinen, die keiner mehr fährt – wir zeigen dir, welche 10 Autos aktuell die größten Verkaufsflops sind und warum selbst Premium-Marken verzweifelt nach Käufern suchen.

📌 Abonniere jetzt den AutoChecker-Kanal und verpasse keine neuen Videos mehr! 🔔

📌 Weitere Videos:
🔹 7 KOMISCHE Luxus-Autos die eigentlich BRILLANT waren!
➡️ https://www.youtube.com/watch?v=uV4H5S8FZII

🔹 10 Turbomotoren, die DICH in den RUIN treiben!
➡️ https://www.youtube.com/watch?v=xsrcofBg1bw

🔹 Warum fast JEDER deutsche Mechaniker ein 15 Jahre altes Auto fährt!
➡️ https://www.youtube.com/watch?v=cUtewzfBEqA

📌 Zeitstempel:

🚨 Die 10 größten Auto-Ladenhüter im Detail:

1️⃣ VW ID.Buzz (seit 2022)
• Nur 5.000 verkaufte Einheiten in Deutschland trotz Bulli-Legende
• Einstiegspreis über 60.000 Euro für unpraktisches Nutzfahrzeug
• Winterreichweite schrumpft auf 250 km
• Rabatte bis 10.000 Euro helfen nicht

2️⃣ Nissan Ariya (seit 2022)
• Nur 253 verkaufte Exemplare im ersten Halbjahr 2025
• Nissan ohne Relevanz am deutschen Markt
• Preis ab 59.000 Euro – teurer als koreanische Konkurrenz
• Monatelange Standzeiten bei Händlern

3️⃣ Porsche Taycan (seit 2019)
• 1.900 unverkaufte Exemplare stapeln sich
• Wertverlust von 20.000-30.000 Euro innerhalb eines Jahres
• Basispreis über 90.000 Euro schreckt Käufer ab
• Winterreichweite nur 300 km

4️⃣ BMW X5 xDrive45e (seit 2019)
• Durchschnittliche Standzeit: 70 Tage
• Steuervergünstigungen weg – Nachfrage kollabiert
• Realverbrauch 10-12 Liter trotz Plug-in
• Wertverlust 5.000+ Euro pro Jahr

5️⃣ Opel Zafira Life (seit 2019)
• Sieht aus wie Transporter, kostet wie SUV
• Van-Segment stirbt – nur noch 10 Modelle verfügbar
• Wertverlust über 50% in drei Jahren
• Rabatte bis 8.000 Euro

6️⃣ Peugeot 508 (seit 2018)
• Nur 1.500 Neuzulassungen im ersten Halbjahr 2025
• 4,78m Länge, aber nur 447 Liter Kofferraum
• Wertverlust 60% in drei Jahren
• Standzeiten über 100 Tage

7️⃣ Alfa Romeo Giulia (seit 2016)
• Nur 800 Neuzulassungen vs. 20.000 BMW 3er
• Vertrauensproblem trotz brillanter Fahrdynamik
• Wertverlust über 60% in drei Jahren
• Rabatte bis 10.000 Euro

8️⃣ DS 7 Crossback (seit 2017)
• Nur 250 Neuzulassungen im ersten Halbjahr 2025
• Marke DS ohne Bekanntheit und Image
• Wertverlust über 60% in zwei Jahren
• Standzeiten über 100 Tage

9️⃣ Renault Talisman (2016-2022)
• Produktion bereits eingestellt, spukt als Gebrauchter
• Wertverlust über 70% in drei Jahren
• 3 Jahre alte Exemplare unter 8.000 Euro wert
• Händler meiden Inzahlungnahme

🔟 Mercedes EQS SUV (seit 2022)
• Basispreis über 110.000 Euro, ausgestattet 200.000+
• Nur 800 Neuzulassungen im ersten Halbjahr 2025
• Wertverlust 30-40% innerhalb eines Jahres
• Winterreichweite nur 500 km bei Luxuspreisen

⚠️ Wichtiger Hinweis:
Die in diesem Video genannten Verkaufsprobleme, Standzeiten und Wertverluste basieren auf öffentlich zugänglichen Zulassungsstatistiken, Händlerberichten und Marktanalysen. Sie stellen eine allgemeine Marktbeobachtung dar und müssen nicht zwingend für jeden Einzelfall oder jede Region gleichermaßen gelten. Wir empfehlen dir, dich vor einem Fahrzeugkauf zusätzlich individuell und fachlich beraten zu lassen und eigene Recherchen durchzuführen.

💬 Welches dieser Autos überrascht dich am meisten als Ladenhüter? Hast du selbst Erfahrungen mit einem dieser Modelle gemacht oder siehst du tatsächlich kaum noch welche auf der Straße? Schreib es uns in die Kommentare!

👍 Hat dir das Video gefallen? Dann lass uns ein Like da und teile es mit anderen Auto-Fans!

#AutoChecker #Ladenhüter #Autoverkauf",AutoChecker DE,2025-12-15T15:32:57Z,PT14M52S,295531,3245,810,UCFhhPACOMH8agbmiTDRFYag,2,de
LkKSOjLCb4w,This Apple Car thought he was fast 😂,,supercarscreams,2025-07-13T09:48:09Z,PT16S,17913895,162743,727,UCsuCqKFLraPMHRf-lNHlEcw,2,en
0tQxSsSq00Y,#auto #automobile #automotive #autos#autoshorts #autoshow #tenkasi #trending #shorts #reels,,கிராமத்து ஆட்டோக்காரன்,2026-01-23T07:44:07Z,PT1M2S,1147,61,1,UCRW4OR6UjiiTFDIsdiEYTYA,22,ta
exHNyIcnjkw,Les GRANDS problèmes automobiles des riches 🔥,"Les riches ont des problèmes automobiles auxquels vous ne penseriez même pas.

Par exemple, si vous voulez acheter une Rolls-Royce,
vous devez choisir parmi 17 000 combinaisons de bois différentes.

Si vous voulez acheter une Aston Martin,
ils vous emmènent en Angleterre et vous attachent à un dispositif spécial.
De cette façon, ils analysent votre position de conduite
et conçoivent un coussin de siège adapté à votre structure osseuse.

Et même quelqu’un qui voulait acheter une Bugatti a vécu une situation triste.
Il voulait que l’intérieur soit entièrement recouvert de cuir Hermès,
mais les zones proches des airbags ont dû rester aux standards d’usine.",Conduis ou Meurs,2026-01-05T13:00:50Z,PT26S,445560,6978,21,UCqKsLR7KQ4eK-J8-OUHtREQ,2,fr
OAa5Nq5il7k,A Auto driver “HUMANITY” 🥺🥺🥺,,VR VLOGS💯,2025-12-06T12:30:37Z,PT59S,72624203,564224,0,UCt1txnDzxd-VZ2iD4mQqWyQ,24,en
c8zIAFiFC0w,Essai Citroën ë-C5 Aircross : Citroën aurait-il rattrapé Tesla ?,"🔥 Découverte de la Citroën C5 Aircross Électrique par Maxime Fontanier : autonomie, performances, intérieur, système embarqué… Voici notre verdict ! ⚡🚗

➡️ Lire l’article complet : https://www.automobile-propre.com/articles/essai-citroen-e-c5-aircross-transformation-electrique-reussie-pour-le-suv-familial/

👍 Likez, commentez et abonnez-vous pour plus d’essais !

🚘 Réservez un essai sur notre plateforme ➡️  https://www.automobile-propre.com/essai-auto/

#citroen #c5 #aircross #2025 #EssaiAuto #Voitures #TestDrive #Automobile

📲 Restez connecté & participez !
💬 Votre avis nous intéresse ! Partagez votre expérience en commentaire.
🚗 Déjà propriétaire d’un véhicule électrique ou hybride ? Partagez votre expérience ici ➡️ https://forums.automobile-propre.com/forums/les-forums-de-discussion-216/

📌 Ressources utiles :
📖 Guides d’achat : https://www.automobile-propre.com/dossiers/
🎬 Nos autres vidéos : https://www.automobile-propre.com/videos/
⚡ Comparez les modèles : https://www.automobile-propre.com/comparateur-de-voitures/
🔍 Comparez les offres d’assurance auto ici ➡️ https://www.automobile-propre.com/assurance-auto/
🔌 Votre solution de recharge à domicile ? Trouvez la meilleure borne ici ➡️ https://www.devis-borne-de-recharge.com/

📢 Suivez-nous sur les réseaux :
📍 TikTok : https://www.tiktok.com/@automobilepropre
📍 Facebook : https://www.facebook.com/automobile.propre/
📍 Twitter/X : https://twitter.com/Auto_Propre
📍 Instagram : https://www.instagram.com/automobile_propre/
📍 LinkedIn : https://www.linkedin.com/showcase/automobile-propre/",Automobile Propre,2025-12-30T16:01:03Z,PT14M14S,33010,1645,301,UCjsgbvUWf6_gYe5Fc4xpSBg,2,fr
N902FqE-y5Q,VTECH : Les voitures CHINOISES ( elles arrivent fort ),"Vous pouvez vous abonner en cliquant sur "" S'abonner "" et commenter en mettant un commentaire dans l'onglet "" commentaires "" 

📲 INSTAGRAM    https://www.instagram.com/sylvain_lyve/
📲 TWITTER          https://twitter.com/SylvainLyve
📲 BESTOF         https://www.youtube.com/channel/UCd26XTdCltsEpyvZmmGW9Aw

Montage : Hugo Cuocolo
Montage sponso pas sortie : Romain Desveaux
Vignette : Quentin Legac

📩 MAIL : contactsylvainlyve@gmail.com

Offre spéciale avec NordVPN le sang : https://nordvpn.com/yugioh

Gros bisous

#CHINE #DRAPEAUROUGE #BUZZ",Sylvain Lyve,2025-11-13T17:15:02Z,PT26M11S,2093994,127605,3286,UCB9gfNOymNLIm5J8lf4MhtA,2,fr
