video_id,title,description,channel_id,category_id,language,channel,published_at,duration,views,likes,comments,Engagement total,Taux d'engagement (%),duration_td,Durée (s)
i-YRVFuqH8c,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso,,UC-sMk01XjuQaTx5L9gcTAZg,24,en,TOP11,2026-01-21T09:07:20Z,PT59S,8212,134,0,134,1.6317584023380418,0 days 00:00:59,59
HVNfmk1J-ck,L'humour à la plage - Anne Roumanoff : comment j'appelle mon compagnon,Anne a appris à discerner les mauvais signer en couple. Les signes ne trompent pas et elle va les partager ! Extrait L'Humour Plage 2ème édition Partie 2,UCqxKPoV4Oa8K-AmFrVFPZZg,24,fr,TF1+,2025-07-19T17:00:20Z,PT5M50S,73632,1081,38,1119,1.5197196870925684,0 days 00:05:50,350
cki6ukBOQoQ,Pardon les sudistes vous êtes des dragons….. ☝🏼 #humour #drole #jul #sudiste #sketch,,UCd7lzcWr6SjY4nOkCmka4AA,22,fr,Clap Placzek,2026-01-14T04:01:26Z,PT46S,1064688,16682,80,16762,1.5743579339675098,0 days 00:00:46,46
iK5h4AGu26M,Goku drawing 💀☠️#foryou#goku#art#drawing#sketch#skills#dragonball#animeeart#anime#shorts,,UCQ_f8VQ6zqDzdjDerwmWEZw,22,pt-PT,Soham Arts,2026-01-22T11:40:34Z,PT33S,618,20,5,25,4.0453074433656955,0 days 00:00:33,33
bxI5WP1bXoU,Il aurait pas dû 😬🤣 #family #humour #fun,,UCJsxCFwSEejhVQH644dTvTQ,23,fr,familleenxl,2025-11-26T16:38:29Z,PT1M16S,4626844,90338,405,90743,1.96122886356229,0 days 00:01:16,76
Zw4GGDwX4Cw,Une future BELLE-MÈRE rencontre Lafesse ☺️😂 #humour #drole #prank #pourtoi #fyp,"Dans cette caméra cachée virale de l'humoriste français Jean-Yves Lafesse, une femme moyennement âgée et Lafesse vont se rencontrer avec une blague typique de Lafesse, mais la discussion va prendre un tournant lorsque la dame va évoquer le fait qu'elle va assister au mariage de son fils dans peu de temps, laissant une occasion à Lafesse de pouvoir questionner la relation entre la mère et sa future belle-fille Delphine.

#shorts #shortsyoutube #blague #caméracachée",UCkPkpni62zdfSRy3mhlfReg,24,fr,Sarge Rediffusions,2025-12-31T17:01:09Z,PT57S,261524,3017,42,3059,1.169682323610835,0 days 00:00:57,57
JqCG7urHCcM,Le Grand Show de L'Humour avec les Chevaliers du Fiel ! Émission Spéciale | Intégrale | EM04 - CI,"🎬 Bienvenue sur Rires & Prime !
Retrouvez ici les moments cultes de la télévision française : sketchs hilarants, soirées mythiques, archives inoubliables et les plus grands noms de l’humour. Des classiques comme La Grosse Émission, Les 100 plus grands, Enfants de la télé ou Samedi soir en direct vous attendent !

👉 Le meilleur de la TV c'est ici sur Rires & Prime !
Abonnez-vous 👉 https://bit.ly/41EWGzg

#RiresEtPrime #HumourFrançais #TVCulte #SketchsTV #Nostalgie",UCBDIL6luOaVTOEAw2zICwqQ,24,fr,Rires & Prime,2025-11-29T15:00:39Z,PT2H30M42S,63752,632,7,639,1.0023214957962103,0 days 02:30:42,9042
wU96y0rM9gQ,Quand un Président Africain oublie Prénom de ses enfants😂 #shorts #humour #rire #cinema #film #viral,"Le Crocodile du Botswanga, le film de 2014, est une comédie culte française basée sur l'humour et la satire au sujet d'un pays contrôlé par l'argent et la corruption d'un dictateur Africain. Dans cette scène culte, Thomas Ngijol présente ses enfants à Fabrice Éboué venu de France. L'une des scènes les plus virales et populaire du film.",UCD9GkYc29rRTotcFeyRVELA,24,fr,Sarge le chef,2025-08-03T15:30:30Z,PT39S,1689706,44308,446,44754,2.6486264474411527,0 days 00:00:39,39
vwLBpI3XPqI,POV : Quand tu pars en vacances en famille #humour #drole #catmemes #pov #sketch,,UCe6ZPahz6y5klspydFbgn8g,23,fr,shorts2chat,2025-12-26T19:15:24Z,PT53S,2182629,44688,565,45253,2.0733253338061575,0 days 00:00:53,53
Dqw7bnrefUs,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCM-j62Q72sYFAd_RkPYEkhQ,24,en,Gracyn,2026-01-22T10:28:09Z,PT48S,5010,44,0,44,0.8782435129740519,0 days 00:00:48,48
kEq7FWRnD2c,"Et toi, quelle est ta pire punition ? 🥲🫠 #sondage#piiitchs#humour",,UCvdmB3Adgmnc6PdbXN8MxjA,24,en,ZynvraLL,2026-01-15T23:39:01Z,PT1M,630153,21550,110,21660,3.437260474837063,0 days 00:01:00,60
10ptiYkWp88,Drawing Stickman in different level #artandcraft #howtodraw #art #sticker #drawingstickman #sketch,,UC2H97_fbM7FDpyOtWI3cSRA,22,en,Pansy Art,2025-12-13T06:51:24Z,PT23S,6933534,71648,977,72625,1.0474456460442827,0 days 00:00:23,23
_Mbl-oEPcVQ,"😟 je voulais simplement l'aider à vivre, il est mort #insect #humour #animals #help #triste",,UCzNlP92G-yQFt9wB0NPQ7qg,24,fr,Vivien Roulin,2026-01-14T09:21:52Z,PT30S,39891,163,20,183,0.4587500940061668,0 days 00:00:30,30
LgRJTRIymFI,"Jamel Debbouze, Alban Ivanov, Bun Hay Mean - ÇA TOURNE À KANDAHAR - #humour  #jameldebbouze","Un tournage pas comme les autres...
Sketch de MADE IN JAMEL (2010) avec Jamel Debbouze, Malik Bentalha, Issa Doumbia, Fatsah Bouyahmed, Wahid Bouzidi, Alban Ivanov, Bun Hay Mean, Denis Thybaud, Jalal El Bayed, Manuel Merlot.

Made in Jamel est une série de sketches de l’humoriste français Jamel Debbouze, sorti le 1er décembre 2010 avec Sophie Mounicot, Gad Elmaleh, Florence Foresti, Stromae, Elie Semoun, Didier Bourdon, Audrey Lamy, David Pujadas et la Troupe du Jamel Comedy Club.

Kissman Productions présente :
MADE IN JAMEL
Jamel, au top de sa forme, invite les stars de l'humour dans des sketches délirants : il tente de retrouver la belle Guenièvre avec Sieur Gad Elmaleh, il déclare sa flamme à Florence Foresti dans une comédie musicale digne de Broadway, il attaque la Russie pour séduire sa belle First Lady Didier Bourdon, il forme le duo le plus explosif du hard rock avec Elie Semoun... Des personnages cultes, des vannes qui déchirent, des chansons qui tuent : DU PUR MADE IN JAMEL

#humour #memes #funny #jameldebbouze",UCStN50pL6nWeNlP3oyDTzYw,23,fr,Jamel TV,2025-11-28T15:38:09Z,PT31S,1321818,27822,282,28104,2.1261626033236043,0 days 00:00:31,31
UrD7n_zVEcM,😅Cédric se fait griller sur Facebook par Marion #m6 #scenesdemenages #humour #sketch #funny,,UCgL4BYu0PhQqCbQiIqXs30Q,23,zxx,M6+ Scènes de ménages,2026-01-01T19:00:24Z,PT1M14S,171034,2385,11,2396,1.40089105090216,0 days 00:01:14,74
sutwO4cEhDs,"How to draw body of (Grim Reaper, Angel, Hybrid) #drawing #tutorial #stickman #fpy","Drawing bodies of Grim Reaper, Angels,and Hybrid in steps
#howtodraw #art #shorts #sketch",UCFeAZduCXFe1130SKbrfB8Q,26,en,DTM_art,2025-12-15T17:30:20Z,PT20S,1708845,35327,492,35819,2.096094145460823,0 days 00:00:20,20
RGf_YZXC7zQ,Comment LAFESSE fait-il pour demander un SERVICE 😂😏 #humour #drole #prank #pourtoi #fyp,"Dans ces deux caméras cachées hilarantes de l'humoriste et animateur radio français Jean-Yves Lafesse, une dame attendant de pouvoir accéder à un distributeur de banque se fait aborder par Lafesse qui lui demande si elle fait la queue, puis... les couilles, et la deuxième caméra cachée montre Lafesse approchant des forces de l'ordre en leur demandant si ce sont eux qui feront le show ce soir à Cannes lors d'un spectable, blague qui amusera bien les policiers.

#shorts #shortsyoutube #blague #caméracachée",UCkPkpni62zdfSRy3mhlfReg,24,fr,Sarge Rediffusions,2025-12-11T15:01:02Z,PT18S,1282509,8194,93,8287,0.6461553096313555,0 days 00:00:18,18
vG5WBbGu-_g,Top 5 Artus #top5 #drôle #artus #humour,,UCwsOlEl28NVys2rj5QzzQiA,22,fr,Lamara 🦊,2026-01-10T12:21:05Z,PT1M6S,647200,11036,26,11062,1.7092088998763906,0 days 00:01:06,66
X9M3AZnGzfE,J’arrête les blagues à risque,"📺 Mon dernier spectacle – SEULS : https://harounbillets.com/SEULs-VOD
Pas vu à la télé, ni sur une plateforme. Juste de l’artiste au public — en circuit court.

🎬 Et sinon : je prépare un film libre.
Produit à notre manière, en équipe modeste… et notre public.
Pour suivre l’aventure, les coulisses et avoir les infos en premier :
https://harounbillets.com/film

🎟️ Mon nouveau spectacle – Bonjour quand même
Dernières places disponibles : https://harounbillets.com/YT

📩 La newsletter (pour tout le reste)
Spectacles, vidéos, projets, surprises… sans algorithme :
https://harounbillets.com/newsletter

▶️ De toute façon, on ne peut plus rien rire.
Si tu veux quand même t’abonner à ma chaîne :
https://tinyurl.com/YouTubeHaroun

Et sinon, je traîne aussi ici :
• Facebook : https://tinyurl.com/FBHaroun
• Instagram : https://tinyurl.com/InstagramHaroun
• TikTok : https://tinyurl.com/TikTokHaroun
• Twitter / X : https://tinyurl.com/XHaroun

Si tu veux fouiller un peu : https://haroun.fr

#Haroun #StandUp #Humour


Merch : on ajoute quand ? 
👕 Si toi aussi t’aimes pas la mode mais que t’aimes bien les vannes :
 https://tinyurl.com/MonMerch",UCKeL_a8Pu3bdt251ICPV8bA,23,fr,Haroun,2024-12-05T16:59:29Z,PT15M40S,2620734,80542,4159,84701,3.2319571539881577,0 days 00:15:40,940
hQhuzi1_qAc,How to draw  cute lord jagannath #sketch #shorts #viral#drawing #jagannath,,UCAnLb1KMam3y_dC6fKBHmDQ,22,or,Karunika_creation,2026-01-22T15:22:50Z,PT43S,847,10,0,10,1.1806375442739079,0 days 00:00:43,43
HL30coEkNRc,TRY NOT TO LAUGH 🤣 Tiktok Challenge (eps18),"🎉 Welcome back to the channel!
Get ready for a funny compilation of the best viral clips, memes, and fails from the internet 😂
Can you watch this video without laughing? Try till the end and tell us which clip was the funniest!
If you enjoyed the video, don’t forget to like 👍, comment 💬, and subscribe 🔔 for more funny videos every week!


#funnyvideos #funnycompilation #tryNotToLaugh #memes #fails #viralvideos #comedy",UCvGZLca3QHcdPaR__rfq0nA,23,en,Idriss Daily ,2026-01-05T15:05:42Z,PT8M15S,1073180,3958,63,4021,0.3746808550289793,0 days 00:08:15,495
HqHUyRg9zw4,"Les CRS, Les Manifs & Les Boucliers | Fary Humour","Bienvenue à bord ! Nous sélectionnons chaque jour les meilleurs passages de l'humour francophone pour votre dose quotidienne de rire. Abonne-toi et active la cloche 🔔 pour ne rater aucun départ !

CC : Fary
Retrouvez le ici : snipfeed.co/fary

⚠️ DISCLAIMER / CRÉDITS Cette vidéo est partagée dans un but de divertissement et de promotion de l'artiste. 
© Copyright : Les images et le son appartiennent exclusivement à L'artiste. Une question ou une demande de retrait ? Contactez-nous !
2657",UCFnd_PZ905smrz8GCUOXuTQ,23,fr,rire express,2026-01-12T21:26:26Z,PT8M31S,4283,98,0,98,2.2881158066775624,0 days 00:08:31,511
c3Dp25FT5Lw,#herramientasdetrabajo   #sketch#gracioso #animasi  #historia,,UC2QUkd2ObEz9IvRhtcBlNPA,22,de,Karpinen Vigilante,2026-01-21T09:23:41Z,PT1M,13383,471,1,472,3.526862437420608,0 days 00:01:00,60
VItzV7QKgeI,Le fils du voisin 😂😂 #humour #comedy #funny #cotedivoire,,UCiP6EoBSe9ghJ7Bhn0HK3_Q,23,fr,Ange Freddy Officiel,2026-01-19T14:35:17Z,PT2M17S,322123,10002,331,10333,3.207780878732658,0 days 00:02:17,137
IzxyA--pwNg,SEULs - Extrait inédit 2 de mon dernier spectacle,"Retourna al travayo ! 

📺 Mon dernier spectacle – SEULS : https://harounbillets.com/SEULs-VOD
Pas vu à la télé, ni sur une plateforme. Juste de l’artiste au public — en circuit court.

🎬 Et sinon : je prépare un film libre.
Produit à notre manière, en équipe modeste… et notre public.
Pour suivre l’aventure, les coulisses et avoir les infos en premier :
https://harounbillets.com/film

🎟️ Mon nouveau spectacle – Bonjour quand même
Dernières places disponibles : https://harounbillets.com/YT

📩 La newsletter (pour tout le reste)
Spectacles, vidéos, projets, surprises… sans algorithme :
https://harounbillets.com/newsletter

▶️ De toute façon, on ne peut plus rien rire.
Si tu veux quand même t’abonner à ma chaîne :
https://tinyurl.com/YouTubeHaroun

Et sinon, je traîne aussi ici :
• Facebook : https://tinyurl.com/FBHaroun
• Instagram : https://tinyurl.com/InstagramHaroun
• TikTok : https://tinyurl.com/TikTokHaroun
• Twitter / X : https://tinyurl.com/XHaroun

Si tu veux fouiller un peu : https://haroun.fr

#Haroun #StandUp #Humour


Merch : on ajoute quand ? 
👕 Si toi aussi t’aimes pas la mode mais que t’aimes bien les vannes :
 https://tinyurl.com/MonMerch",UCKeL_a8Pu3bdt251ICPV8bA,23,fr,Haroun,2025-06-04T16:00:28Z,PT8M35S,1213487,39259,1406,40665,3.3510865794194746,0 days 00:08:35,515
H55cheK9beE,May my video bring you joy#pov #herramientas #sketch#gracioso #animasi  #historia,,UCMZnPfplvjkkVmm8c3AJHQA,22,de,bbbccc888,2026-01-20T09:14:38Z,PT56S,2894,124,0,124,4.2847270214236355,0 days 00:00:56,56
J0IKfP_fOmU,Top 5 moment imposteurs Hardcore 🤣 #ericetramzy #misterv #michou #humour #drole #shorts,,UCGfuIFiXz8cWVUotCN4Lz3Q,24,fr,Humour.miteux2,2026-01-02T18:14:22Z,PT1M4S,447465,9061,81,9142,2.043064820712235,0 days 00:01:04,64
oUvBDmjBr8Y,Wary Nichen – Prise d'otage avec une texane,"Wary Nichen – Prise d'otage avec une texane

𝙀𝙉𝙑𝙄𝙀 𝘿'𝙀𝙉𝘾𝙊𝙍𝙀 𝙋𝙇𝙐𝙎 𝘿𝙀 𝙍𝙄𝙍𝙀𝙎 ?

😂 𝙉𝙤𝙨 𝙨𝙠𝙚𝙩𝙘𝙝𝙨 : Regardez les derniers sketchs du Montreux Comedy ici ➡️ https://youtube.com/playlist?list=PLE2tfoAKAJ6y2fCR8GepOV8Ow-XkFl_Ri

😍 𝙉𝙤𝙨 𝙨𝙥𝙚𝙘𝙩a𝙘𝙡𝙚𝙨 𝙘𝙤𝙢𝙥𝙡𝙚𝙩𝙨 : Découvrez les Galas Montreux Comedy en intégralité ici ➡️ https://youtube.com/playlist?list=PLE2tfoAKAJ6wV81woPdc1tyl7B5y83TOR&si=MnfYO8k2qFwMGb0M

😂⚡️😂  𝙋𝙪𝙣𝙘𝙝𝙡𝙞𝙣𝙚𝙨 : 2 artistes ont pour mission de deviner la chute de blagues mythiques entendues au Montreux Comedy Festival. À voir ici ➡️ https://youtube.com/playlist?list=PL40TWjlepv_qRz4d1wM-k2mHKfZKtXgjQ

_____________________________
Envie d'assister à la prochaine édition du Montreux Comedy Festival ?
🎫 https://bit.ly/BilletterieMCF25

_____________________________
⬇⬇⬇⬇ Abonne-toi ! ⬇⬇⬇⬇ 
Montreux Comedy sur YouTube : https://www.youtube.com/@MontreuxComedy
Montreux Comedy Encore sur YouTube : https://www.youtube.com/@LaReleveParMontreux
Facebook : https://www.facebook.com/Montreux.Comedy.Festival
Instagram : https://instagram.com/montreuxcomedy/
TikTok : https://www.tiktok.com/@montreuxcomedy
Threads : https://www.threads.net/@montreuxcomedy
X (ex-Twitter) : https://twitter.com/MontreuxComedy

Le sketch a été capté lors du Montreux Comedy Festival 2024.

#MontreuxComedy #Humour #Sketch #Comedy #StandUp",UCPHJfLg1VeNBsfzzTszpmmQ,23,fr,Montreux Comedy,2025-09-17T16:01:25Z,PT9M33S,256482,7996,179,8175,3.1873581771820243,0 days 00:09:33,573
hqJQxjx7LCE,Le monde va mal | Haroun Humour (abonne toi),"Bienvenue à bord ! Nous sélectionnons chaque jour les meilleurs passages de l'humour francophone pour votre dose quotidienne de rire. Abonne-toi et active la cloche 🔔 pour ne rater aucun départ !

CC : Haroun
Retrouvez le ici : linktr.ee/LiensHaroun

⚠️ DISCLAIMER / CRÉDITS Cette vidéo est partagée dans un but de divertissement et de promotion de l'artiste. 
© Copyright : Les images et le son appartiennent exclusivement à L'artiste. Une question ou une demande de retrait ? Contactez-nous !
901",UCFnd_PZ905smrz8GCUOXuTQ,23,fr,rire express,2026-01-01T11:01:18Z,PT49S,58750,1043,9,1052,1.7906382978723403,0 days 00:00:49,49
ubmQxI7B9Fc,@LaGomart - Ne jamais mettre le haut parleur 😬 #shorts #animation #humour #drole #sketch,,UC8Sgg29FRGBWuwrAeMkOAYA,23,fr,Koda,2025-12-02T22:31:45Z,PT1M1S,543507,19475,264,19739,3.631783951264657,0 days 00:01:01,61
lvRvS5W8dA8,Avec mon bb Nadia zbidi❤️#pourtoi #fyp #newmusic #music #love #humour #snapdrole #nasdas,,UC-2sU9mpGUd1t6O2OG2paVA,22,fr,Team NASDAS 🦅,2026-01-15T19:30:50Z,PT16S,57680,1079,80,1159,2.009361997226075,0 days 00:00:16,16
YHq3ajntkxI,On se comprend 😌 #doro #humour #playback,Je te partage ma vie #missdarkito #darkito #teamkito,UCGGKARknrjQnQ7dpeb1oK6w,22,fr,Miss Darkito,2026-01-17T01:22:57Z,PT9S,83234,2314,172,2486,2.9867602181800708,0 days 00:00:09,9
KMU1-ihgUoE,How to draw animal’s stickman style #art #tutorial #artist #sketch #drawing #shorts,,UCppOJuYizlXMvnYznRLWUng,22,en,Palette Portfolio,2025-12-08T17:51:33Z,PT18S,1892072,18692,122,18814,0.9943596226782068,0 days 00:00:18,18
LmgTId7wvGM,"""That's how Mario became a plumber #italy #sketch #comedy",,UCvPodohU2LTq2j6TSPmBKKA,24,en,Amanda,2026-01-18T11:48:00Z,PT24S,34174,343,0,343,1.0036870135190497,0 days 00:00:24,24
Ls4tVWaL6KY,Quand LAFESSE se fait passer pour un commercial 😂📰 #humour #fyp #viral #pourtoi #drôle,"Dans cette caméra cachée virale de l'humoriste française Jean-Yves Lafesse, une femme inconnue est en train de récupérer un tract d'un stand dans un salon commercial lorsque Lafesse va venir et se faire passer pour un des commerçant du stand, demandant alors à la dame si cela la gênerait de prendre absolument tous les tracts avec elle, dans le but de faire de la place pour les nouveaux qui arrivent.

#shorts #shortsyoutube #blague #caméracachée",UCkPkpni62zdfSRy3mhlfReg,24,fr,Sarge Rediffusions,2026-01-20T15:00:41Z,PT46S,49912,641,10,651,1.3042955601859272,0 days 00:00:46,46
M7N98D65qFg,Un inconnu CONFOND Jean-Yves Lafesse avec un acteur 😂🤡 #humour #drole #viral #pourtoi #fyp,"Dans cette vidéo de type caméra cachée de l'humoriste française Jean-Yves Lafesse, un homme inconnu va approcher l'équipe de tournage de Lafesse et va demander poliment si il peut prendre en photo la star ou non, en ne se doutant pas qu'il pose directement la question à Lafesse qui est déguisé, Jean-Yves va s'amuser à tourner un membre de l'équipe en Lafesse, chose que l'homme ne remarquera pas du tout.

#shorts #shortsyoutube #blague #caméracachée",UCkPkpni62zdfSRy3mhlfReg,24,fr,Sarge Rediffusions,2026-01-05T15:00:46Z,PT42S,193198,1921,60,1981,1.0253729334672201,0 days 00:00:42,42
